"dataResourceUid","images","raw_recordedBy","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","associatedOccurrences","previousIdentifications","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","year","month","day","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeography","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","verbatimDepth","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimCoordinates","verbatimLatitude","verbatimLatitude","verbatimLongitude","verbatimLongitude","verbatimCoordinateSystem","verbatimCoordinateSystem","verbatimSRS","footprintSRS","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","identificationID","identificationQualifier","typeStatus","identifiedBy","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","verbatimBasisOfRecord","measurementDeterminedDate","videos","species","measurementRemarks","measurementValue","relationshipRemarks","identifierRole","relationshipOfResource","measurementMethod","provenance","sounds","recordID","rights","source","verbatimScientificName","verbatimContinent","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","relatedResourceID","images","dcterms:type"
"dr15861","","Wilson, T.C.","2020-07-27T16:41:13","","CC-BY 4.0 (Int)","","","","","","","","NSW","NSW","","","PRESERVED_SPECIMEN","","","{""type"":""PhysicalObject""}","NSW:NSW:NSW847384","NSW847384","656","Wilson, T.C.","","","","","","flowers|fruits","","NATIVE","PRESENT","sheet","in collection","","","","","","Scandent creeping herb to 40 cm tall. Stems reddish green with antrorse white hairs; leaves lime green with heavily dissected lobes, leaves reduced on etiolated peduncles; inflorescence a modified umbel with white subtending bracts, hairy, outer bracts green/maroon, pedicel white; corolla pink; stamen filaments white with yellow-brown anthers; ovary pink. Photo. Seeds. 1st specimen - T.C. Wilson 512.","","","053cff5b-7c82-4b5b-8b7f-4e271143fb23","","","","","","2014-02-21T13:00:00Z","","2014","2","22","","Growing in skeletal sandy soil ranging between black loam and yellow/white sand amongst sandstone crevices. Open heath to 1 metre tall to transition open woodland to 8 metres tall, with Lambertia formosa, Petrophile sp., Lomandra obliqua, Mallee Eucalyptus, Dampiera sp., Gonocarpus sp., Allocasuarina nana, Banksia ericifolia, Brachyloma daphnoides, Boronia sp., and Hakea dactyloides.","","","","","","","","","","","","","Australia","AU","New South Wales","Central Tablelands","","90 m N of Glenraphael drive from a point 550 m W along the road from its intersection with Cliff drive.","90 m N of Glenraphael drive from a point 550 m W along the road from its intersection with Cliff drive.","","","","","","","","","","","-33.727058","150.290799","EPSG:4326","","","33.727058 S, 150.290799 E","-33.7270578000","33.727058 S","150.2907989","150.290799 E","","Decimal Degrees","","","","","","Google Maps","","","","","","Wilson, T.C.","2014-02-22","","","","","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","Maiden & Betche","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","forsythii","","species","species","Maiden & Betche","Pink Flannel Flower","ICN","","","","PreservedSpecimen","","","Actinotus forsythii","","","","","","","Published dataset","","05842846-d26f-4867-b7d7-c052d598fce3","","","Actinotus forsythii Maiden & Betche","","","","","","","","","PhysicalObject"
"dr15861","","Pickard, J.","2021-02-28T15:29:12","","CC-BY 4.0 (Int)","","","","","","","","NSW","NSW","","","PRESERVED_SPECIMEN","","","{""type"":""PhysicalObject""}","NSW:NSW:NSW364839","NSW364839","s.n.","Pickard, J.","","","","","","flowers","","NATIVE","PRESENT","sheet","on loan","","","","","","Spreading herb. Common ONLY in burnt heath; not seen here before the fire.","","","b7ada5a3-81b9-42e2-8454-1ff332225b8a","","","","","","1970-03-28T14:00:00Z","","1970","3","29","","In burnt heath on cliff top. Very rocky, shallow soil.","","","","","","","","","","","","","Australia","AU","New South Wales","Central Tablelands","","Narrow Neck Peninsula, 1/2 mile [0.8 km] South of Dixons Ladders, 4 miles [6.4 km] South of Katoomba.","Narrow Neck Peninsula, 1/2 mile [0.8 km] South of Dixons Ladders, 4 miles [6.4 km] South of Katoomba.","","","","","","","","","","","-33.82","150.32","EPSG:4326","10000.0","","33 49 S, 150 19 E","-33.82","33 49 S","150.32","150 19 E","","Degrees Minutes","","","","","","","","","","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","Maiden & Betche","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","forsythii","","species","species","Maiden & Betche","Pink Flannel Flower","ICN","","","","PreservedSpecimen","","","Actinotus forsythii","","","","","","","Published dataset","","8084ebd8-f705-4da6-8d79-4158e59bb5a0","","","Actinotus forsythii Maiden & Betche","","","","","","","","","PhysicalObject"
"dr15861","","Blakemore, G.H.","2021-02-28T14:35:04","","CC-BY 4.0 (Int)","","","","","","","","NSW","NSW","","","PRESERVED_SPECIMEN","","","{""type"":""PhysicalObject""}","NSW:NSW:NSW575179","NSW575179","s.n.","Blakemore, G.H.","","","","","","fertile","","NATIVE","PRESENT","sheet","in collection","","","","","","","","","0c81f3d8-fff1-47f5-bb7c-bd43b8fb7f90","","","","","","1930-03-12T14:00:00Z","","1930","3","13","","","","","","","","","","","","","","","Australia","AU","New South Wales","Central Tablelands","","Katoomba.","Katoomba.","","","","","","","","","","","-33.72","150.32","EPSG:4326","10000.0","","33 43 S, 150 19 E","-33.72","33 43 S","150.32","150 19 E","","Degrees Minutes","","","","","","Gazetteer","","","","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","Maiden & Betche","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","forsythii","","species","species","Maiden & Betche","Pink Flannel Flower","ICN","","","","PreservedSpecimen","","","Actinotus forsythii","","","","","","","Published dataset","","4e5e8391-1f10-4547-b7ed-75fd0e49532c","","","Actinotus forsythii Maiden & Betche","","","","","","","","","PhysicalObject"
"dr15861","","Forsyth, W.","2021-02-28T14:04:07","","CC-BY 4.0 (Int)","","","","","","","","NSW","NSW","","","PRESERVED_SPECIMEN","","","{""type"":""PhysicalObject""}","NSW:NSW:NSW574980","NSW574980","s.n.","Forsyth, W.","","","","","","fruits","","NATIVE","PRESENT","sheet","in collection","","","","","","(Fruiting specimens).","","","d2f408f4-4ff5-4e20-975e-3939f4da157b","","","","","","1906-04-16T14:00:00Z","","1906","4","17","","","","","","","","","","","","","","","Australia","AU","New South Wales","Central Tablelands","","Katoomba.","Katoomba.","","","","","","","","","","","-33.72","150.32","EPSG:4326","10000.0","","33 43 S, 150 19 E","-33.72","33 43 S","150.32","150 19 E","","Degrees Minutes","","","","","","Gazetteer","","","","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","Maiden & Betche","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","forsythii","","species","species","Maiden & Betche","Pink Flannel Flower","ICN","","","","PreservedSpecimen","","","Actinotus forsythii","","","","","","","Published dataset","","d9a0f6d9-f136-4949-818a-5e11b1f1ecf5","","","Actinotus forsythii Maiden & Betche","","","","","","","","","PhysicalObject"
"dr15861","","Orme, A.E.|Johnstone, R.L.|Hind, P.D.|Whitton, C.","2020-08-31T11:53:40","","CC-BY 4.0 (Int)","","","","","","","","NSW","NSW","","","PRESERVED_SPECIMEN","","","{""type"":""PhysicalObject""}","NSW:NSW:NSW1061323","NSW1061323","459","Whitton, C.","","","","","","","","NATIVE","PRESENT","sheet","in collection","","","","","","Scrambling herb to 30 cm tall x 50 cm wide; 6 plants seen, in middle of car track only.","","","","","","","","","2004-01-30T13:00:00Z","","2004","1","31","","Sandstone pagoda ridgetop, with Eucalyptus sieberi, Acacia obtusifolia, A. terminalis, Platysace lanceolata, P. linearifolia, Baeckea densifolia,  Leptospermum arachnoides, Banksia ericifolia, Calytrix tretragona, Leionema lamprophyllum, Lepidosperma sp. Skeletal pale sandy soil on sandstone.","","","","","","","","","","","","","Australia","AU","New South Wales","Central Tablelands","","C. 3 km NE of Lithgow on road towards Glow Worm Tunnels, Newnes State Forest.","C. 3 km NE of Lithgow on road towards Glow Worm Tunnels.","1090.0","1090.0","1090 m","1090 m","","","","","","","-33.4441999991319","150.18","EPSG:4326","50.0","","33 26 39 S, 150 10 48 E","-33.4442","33 26 39 S","150.1800","150 10 48 E","EPSG:4283","Degrees Minutes Seconds","EPSG:4326","","","","","GPS","","","","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","Maiden & Betche","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","forsythii","","species","species","Maiden & Betche","Pink Flannel Flower","ICN","","","","PreservedSpecimen","","","Actinotus forsythii","","","","","","","Published dataset","","e99f3939-9cb4-45e8-9d5e-951fd2178fcf","","","Actinotus forsythii Maiden & Betche","","","","","","","","","PhysicalObject"
"dr15861","","Ingram, C.K.","2021-02-28T12:35:52","","CC-BY 4.0 (Int)","","","","","","","","NSW","NSW","","","PRESERVED_SPECIMEN","","","{""type"":""PhysicalObject""}","NSW:NSW:NSW934493","NSW934493","25974","Ingram, C.K.","","","","","","buds|flowers","","NATIVE","PRESENT","sheet","in collection","","","","","","Pink and white.","","","","","","","","","1979-01-28T13:00:00Z","","1979","1","29","","","","","","","","","","","","","","","Australia","AU","New South Wales","Central Tablelands","","Kings Tableland, Blue Mountains.","Kings Tableland, Blue Mountains.","","","","","","","","","","","-33.72","150.37","EPSG:4326","10000.0","","33 43 S, 150 22 E","-33.72","33 43 S","150.37","150 22 E","","Degrees Minutes","","","","","","Gazetteer","","","","","","Henwood, M.J.","2013-01","","","","","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","Maiden & Betche","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","forsythii","","species","species","Maiden & Betche","Pink Flannel Flower","ICN","","","","PreservedSpecimen","","","Actinotus forsythii","","","","","","","Published dataset","","75591fee-3b76-4304-8164-11f9425fd7e7","","","Actinotus forsythii Maiden & Betche","","","","","","","","","PhysicalObject"
"dr15861","","Phillips, G.P.|Roper, E.|McClelland, K.","2021-04-08T11:08:39","","CC-BY 4.0 (Int)","","","","","","","","NSW","NSW","","","PRESERVED_SPECIMEN","","","","NSW:NSW:NSW1101764","NSW1101764","1424","Roper, E.","","","","","","flowers|fruits","","NATIVE","PRESENT","","in collection","","","","","","Locally dominant annual forb to c. 0.5m. Most now coming into fruit, seed from 100+ plants.","","","","","","","","","2021-03-30T13:00:00Z","","2021","3","31","","Heath on escarpment platform. Along escarpment edge with W aspect. With Eucalyptus stricta, E. sieberi, Platysace linearifolia, Grevillea baueri subsp aspera, Lomandra longifolia. Soils shallow sands on sandstone.","","","","","","","","","","","","","Australia","AU","New South Wales","Southern Tablelands","","Rock shelf above Bulee Gap on Braidwood Rd, Morton National Park.","","","","765 m","765 m","","","","","","","-35.08954999911215","150.141317","EPSG:4326","3.0","","35 05 22.38S, 150 08 28.74E","-35.089550","35 05 22.38S","150.141317","150 08 28.74E","EPSG:4283","Degrees Minutes Decimal Seconds","EPSG:4283","","","","","GPS","","","","","","Phillips, G.P.","2021-03-31","","","","","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","Maiden & Betche","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","forsythii","","species","species","Maiden & Betche","Pink Flannel Flower","ICN","","","","PreservedSpecimen","","","Actinotus forsythii","","","","","","","Published dataset","","120a748f-c99f-4158-beac-9719a78c0814","","","Actinotus forsythii Maiden & Betche","","","","","","","","","PhysicalObject"
"dr15861","","Hind, P.D.|Kennedy, M.|Brown, J.","2021-02-22T09:34:06","","CC-BY 4.0 (Int)","","","","","","","","NSW","NSW","","","PRESERVED_SPECIMEN","","","{""type"":""PhysicalObject""}","NSW:NSW:NSW255414","NSW255414","6522","Kennedy, M.","","","","","","fruits","","NATIVE","PRESENT","sheet","in collection","","","","","","Locally abundant. Rosetted herb to 30 cm. Sprawling branching inflorescence, fruits with grey hairs and black seeds, bracts brown tinged when seeding. Plants dying and seeding. Living Coll. No.: 921421.","","","5218c269-4ace-42b1-89d6-8adab262300b","","","","","","1992-05-06T14:00:00Z","","1992","5","7","","Flattish area on ridge with rock platforms covered in heath of Leptospermum & Calytrix with Callitris in deeper soil pockets. Area burnt winter 1991. Skeletal white sandy soil on sandstone.","","","","","","","","","","","","","Australia","AU","New South Wales","Central Tablelands","","On no. 7 fire trail to Wolgan Pinnacle, 4.6 km north of Sunnyside Road, Newnes Plateau, Newnes State Forest.","On no. 7 fire trail to Wolgan Pinnacle, 4.6 km north of Sunnyside Road, Newnes Plateau.","930.0","930.0","930 m","930 m","","","","","","","-33.2811","150.1786","EPSG:4326","50.0","","33 16 52 S, 150 10 43 E","-33.2811","33 16 52 S","150.1786","150 10 43 E","","Degrees Minutes Seconds","","","","","","","","","","","","Powell, J.M.","1992-12-03","","","","","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","Maiden & Betche","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","forsythii","","species","species","Maiden & Betche","Pink Flannel Flower","ICN","","","","PreservedSpecimen","","","Actinotus forsythii","","","","","","","Published dataset","","6804ce0b-42af-43a3-b76a-4ca6aa75fdc5","","","Actinotus forsythii Maiden & Betche","","","","","","","","","PhysicalObject"
"dr15861","","Ingram, C.K.","2021-02-28T12:35:51","","CC-BY 4.0 (Int)","","","","","","","","NSW","NSW","","","PRESERVED_SPECIMEN","","","{""type"":""PhysicalObject""}","NSW:NSW:NSW934492","NSW934492","20082","Ingram, C.K.","","","","","","buds|flowers","","NATIVE","PRESENT","sheet","in collection","","","","","","","","","","","","","","","","","1968","3","","","","","","","","","","","","","","","","Australia","AU","New South Wales","Central Tablelands","","Narrow Neck, Katoomba.","Narrow Neck, Katoomba.","","","","","","","","","","","-33.72","150.32","EPSG:4326","10000.0","","33 43 S, 150 19 E","-33.72","33 43 S","150.32","150 19 E","","Degrees Minutes","","","","","","Gazetteer","","","","","","Henwood, M.J.","2013-01","","","","","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","Maiden & Betche","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","forsythii","","species","species","Maiden & Betche","Pink Flannel Flower","ICN","","","","PreservedSpecimen","","","Actinotus forsythii","","","","","","","Published dataset","","380c3f75-fb7e-433a-83cb-837248198481","","","Actinotus forsythii Maiden & Betche","","","","","","","","","PhysicalObject"
"dr15861","","Miles, J.","2018-04-12T17:49:18","","CC-BY 4.0 (Int)","","","","","","","","NSW","NSW","","","PRESERVED_SPECIMEN","","","{""type"":""PhysicalObject""}","NSW:NSW:NSW1002819","NSW1002819","17-68","Miles, J.","","","","","","fertile","","NATIVE","PRESENT","sheet","in collection","","","","","","Rare annual ca. 20cm. BIS 20345.","","","","","","","","","2017-03-01T13:00:00Z","","2017","3","2","","Metasiltstone derived clay loam, dry tableland woodland: Eucalyptus dives, E. melliodora, E. macrorhyncha, Daviesia leptophylla, Cassinia quinquefaria, Acacia dealbata, Dillwynia phylicoides, Cryptandra amara, Rytidosperma pallidum, Poa sieberiana, Aristida ramosa, Daucus glochidiatus.","","","","","","","","","","","","","Australia","AU","New South Wales","Central Tablelands","","100 m S of Lachlan Road in NE corner of travelling stock reserve, S of Bathurst.","100 m S of Lachlan Road in NE corner of travelling stock reserve, S of Bathurst.","910.0","910.0","910 m","910 m","","","","","","","-33.675399999128956","149.466942","EPSG:4326","","","Z55 728707E 6271103N","-33.6754000000","","149.466942","","EPSG:4283","UTM","EPSG:28355","","","","","","","","","","","Coveny, R.G.","2017-12-07","","","","","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","Maiden & Betche","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","forsythii","","species","species","Maiden & Betche","Pink Flannel Flower","ICN","","","","PreservedSpecimen","","","Actinotus forsythii","","","","","","","Published dataset","","d4dbcfc8-b0fe-48b9-99b6-8c3d8faa5657","","","Actinotus forsythii Maiden & Betche","","","","","","","","","PhysicalObject"
"dr15861","","Coveny, R.G.","2021-02-28T14:04:09","","CC-BY 4.0 (Int)","","","","","","","","NSW","NSW","","","PRESERVED_SPECIMEN","","","{""type"":""PhysicalObject""}","NSW:NSW:NSW575154","NSW575154","s.n.","Coveny, R.G.","","","","","","fertile","","NATIVE","PRESENT","sheet","in collection","","","","","","Uncommon herb.","","","cbcb7ce9-06b3-4d31-9cc9-389cf0f9b1a2","","","","","","1967-04-14T14:00:00Z","","1967","4","15","","On damp hillside.","","","","","","","","","","","","","Australia","AU","New South Wales","Central Tablelands","","Kanangra Walls, c. 40 miles S of Lithgow.","Kanangra Walls, c. 40 miles S of Lithgow.","","","","","","","","","","","-33.98","150.12","EPSG:4326","25000.0","","33 59 S, 150 07 E","-33.98","33 59 S","150.12","150 07 E","","Degrees Minutes","","","","","","Gazetteer","","","","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","Maiden & Betche","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","forsythii","","species","species","Maiden & Betche","Pink Flannel Flower","ICN","","","","PreservedSpecimen","","","Actinotus forsythii","","","","","","","Published dataset","","ea0425b8-9c3d-4c40-b1f5-0169e300cb4f","","","Actinotus forsythii Maiden & Betche","","","","","","","","","PhysicalObject"
"dr15861","","Ingram, C.K.|Hind, P.D.|Kodela, P.G.","2021-02-28T12:35:51","","CC-BY 4.0 (Int)","","","","","","","","NSW","NSW","","","PRESERVED_SPECIMEN","","","{""type"":""PhysicalObject""}","NSW:NSW:NSW934491","NSW934491","32586","Kodela, P.G.","","","","","","buds|flowers","","NATIVE","PRESENT","sheet","in collection","","","","","","Flowers pink,","","","","","","","","","1992-01-30T13:00:00Z","","1992","1","31","","Burnt Area, Replanted Pine Forest.","","","","","","","","","","","","","Australia","AU","New South Wales","Central Tablelands","","Newnes Plateau (E317).","Newnes Plateau (E317).","","","","","","","","","","","-33.3","150.27","EPSG:4326","10000.0","","33 18 S, 150 16 E","-33.30","33 18 S","150.27","150 16 E","","Degrees Minutes","","","","","","Gazetteer","","","","","","Hind, P.D.","","","","","","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","Maiden & Betche","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","forsythii","","species","species","Maiden & Betche","Pink Flannel Flower","ICN","","","","PreservedSpecimen","","","Actinotus forsythii","","","","","","","Published dataset","","99fe3c9a-7c6d-4f64-94bb-e4cfc0bb85c5","","","Actinotus forsythii Maiden & Betche","","","","","","","","","PhysicalObject"
"dr15861","","Paroissien, R.|Cohen, J.M.","2021-04-12T13:54:21","","CC-BY 4.0 (Int)","","","","","","","","NSW","NSW","","","PRESERVED_SPECIMEN","","","","NSW:NSW:NSW1101819","NSW1101819","02","Paroissien, R.","","","","","","buds|flowers|fruits|seed","","NATIVE","PRESENT","sheet","in collection","","","","","","Abundance: Locally, frequent. Population limited to surrrounding Ikara head, small individuals. Annual rosette herb, size 0.2m. White pink flowerings, grey fruits. Seeds and plant covered in white hairs. No. Sampled: 250+.","","","","","","","","","2021-04-08T14:00:00Z","","2021","4","9","","Heath on ridge top with Sanstone soil and exposed sandstone rocks. Undisturbed but burned in recent Summer 2019/2020 burn. Associated species: Leptospermum trinervium, Leptospermum laterale, Eucalyptus sclerophylla, Acacia terminalis.","","","","","","","","","","","","","Australia","AU","New South Wales","Central Tablelands","","Ikara head track off Victoria Falls Rd, near Blue Mountains NP (Suburb), Blue Mountains National Park.","","","","959 m","959 m","","","","","","","-33.557889999130445","150.27775","EPSG:4326","","","33 33 28.4S, 150 16 39.9E","-33.55789","33 33 28.4S","150.27775","150 16 39.9E","EPSG:4283","Degrees Minutes Decimal Seconds","EPSG:4283","","","","","GPS","","","","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","Maiden & Betche","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","forsythii","","species","species","Maiden & Betche","Pink Flannel Flower","ICN","","","","PreservedSpecimen","","","Actinotus forsythii","","","","","","","Published dataset","","9183fc17-6fe2-4d97-9a56-a0e917710e9a","","","Actinotus forsythii Maiden & Betche","","","","","","","","","PhysicalObject"
